"nom_local","des_local","oid_falha","des_tipo_falha","des_atributo_falha","des_disfuncao_processo","des_falha","idc_detalhes_falha","dth_inicial_realizado","dth_final_realizado"
"LAMINAÇÃO","GAIOLAS M3/M4 TREM MÉDIO","626601","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Gaiola M3 sem pressão nas porcas hidráulicas.","3/20/2019 17:08","3/20/2019 17:44"
"LAMINAÇÃO","CALHAS DA TESOURA T3","624907","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Troca da calha seca da T2B(calha com desgaste excessivo).","3/16/2019 18:34","3/16/2019 19:07"
"LAMINAÇÃO","LAMINAÇÃO","681557","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","TIME-OUT NO LAMINADOR","8/2/2019 6:11","8/2/2019 6:19"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","679815","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Gaiola D3 com as cunhas folgadas. Foi necessário apertar as cunhas e alinhar gaiolas D2 e D3.","7/28/2019 22:25","7/28/2019 22:36"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","679822","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Gaiola D3 com as cunhas folgadas. Foi necessário apertar as cunhas e alinhar gaiolas D2 e D3.","7/28/2019 22:48","7/28/2019 22:56"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","679828","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Gaiola D3 com as cunhas folgadas. Foi necessário apertar as cunhas e alinhar gaiolas D2 e D3.","7/28/2019 23:04","7/28/2019 23:19"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","679338","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Material trincou no ensaio de dobra, foi necessário adoçar canal.","7/27/2019 21:27","7/27/2019 21:54"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","678653","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na saída do 3º passe devido barra ter subindo ao sair da guia do 3º passe.","7/26/2019 7:00","7/26/2019 7:06"
"LAMINAÇÃO","LAMINAÇÃO","677886","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Acesso ao LAM lado acionado p./ retirada de chave de pescoço.","7/24/2019 8:55","7/24/2019 8:58"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","676521","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na guia de saída do 4º passe (D1). Posteriormente foi identificado que os passes anterior ao 4º passe estava muito acima do padrão.","7/21/2019 2:09","7/21/2019 2:14"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","676528","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na guia de saída do 4º passe (D1). Posteriormente foi identificado que os passes anterior ao 4º passe estava muito acima do padrão.","7/21/2019 2:14","7/21/2019 2:19"
"LAMINAÇÃO","CALHA TOMBADORA ARTICULADA 4° PASSE","675928","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na saída do 4º passe. Na ocasião foi trocado dois rolinhos da calha tombadora do 4º passe.","7/19/2019 9:22","7/19/2019 10:18"
"LAMINAÇÃO","TREM DESBASTE","673320","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","REALINHAMENTO DAS GAIOLAS D2 E D3.","7/12/2019 23:15","7/12/2019 23:47"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","672716","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Barra engalhando na entrada do 3º passe, na ocasião foi baixado mais o postiço.","7/11/2019 11:49","7/11/2019 12:14"
"LAMINAÇÃO","CARRO 1 DO THERMEX","639401","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","TROCA DA MANGUEIRA DO THERMEX (RASGOU).","4/22/2019 13:29","4/22/2019 13:46"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","640981","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Alinhar gaiola D3.","4/26/2019 10:59","4/26/2019 11:08"
"LAMINAÇÃO","GAIOLAS M1/M2 TREM MÉDIO","641314","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Gaiola M1 com as porcas hidráulicas folgadas.","4/27/2019 7:12","4/27/2019 7:47"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","641489","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Tarugo engalhou na saída do 1° passe, barrão estava folgado.","4/27/2019 15:46","4/27/2019 15:55"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","641496","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Quebra do barrão da saída do 2º e 4º passe.","4/27/2019 15:59","4/27/2019 16:49"
"LAMINAÇÃO","LUBRIFICAÇÃO DA GAIOLA D3","638333","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","LUBRIFICAÇÃO MANUAL NO SUPORTE CARDAN DA D3.","4/19/2019 20:34","4/19/2019 20:54"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","637432","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","REALINHAMENTO DA GAIOLA D3.","4/17/2019 13:23","4/17/2019 13:31"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","637444","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","","4/17/2019 13:31","4/17/2019 13:36"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","636294","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Tarugo engalhando na entrada do 3º. Foi medido fundo de canal, ajustado a luz e alinhado cilindro da D1. Aparecimento de dente de alho na calha da A2/A3, foi trocado a slitadora.","4/14/2019 14:53","4/14/2019 15:03"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","635859","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Barra engalhou na entrada do 3° passe. Foi feito um acompanhamento das barras seguintes e não foi encontrado nenhuma anomalia.","4/13/2019 13:34","4/13/2019 13:38"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","636353","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","","4/14/2019 15:03","4/14/2019 16:23"
"LAMINAÇÃO","LAMINAÇÃO","636841","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Revisão nas guias do acabador, adorça canal da A4(aparecimento de trica no ensaio de dobra) e ajustar guia de saída da A2 devido aparecimento de dente de alho na calha.","4/15/2019 23:09","4/16/2019 0:24"
"LAMINAÇÃO","LAMINAÇÃO","636857","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Revisão nas guias do acabador, adorça canal da A4(aparecimento de trica no ensaio de dobra) e ajustar guia de saída da A2 devido aparecimento de dente de alho na calha.","4/15/2019 23:59","4/16/2019 0:00"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","635444","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Engalhe na entrada do 3º passe vindo a desligar o rolo da mexa fixa.","4/12/2019 12:25","4/12/2019 12:32"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","633300","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Barra engalhando na entrada do 3º. Foi ajustes na luz do na D1 para melhorar condição.","4/6/2019 14:09","4/6/2019 14:14"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","633307","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Barra engalhando na entrada do 3º. Foi ajustes na luz do na D1 para melhorar condição.","4/6/2019 14:19","4/6/2019 14:25"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","633309","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Barra engalhando na entrada do 3º. Foi ajustes na luz do na D1 para melhorar condição.","4/6/2019 14:25","4/6/2019 14:32"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","632532","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Engalhe na entrada do 3º passe.","4/4/2019 13:53","4/4/2019 13:57"
"LAMINAÇÃO","ROLO DE ENTRADA/SAÍDA CALHA LAÇO A3/A4","719253","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Barra subiu e bateu no último rolo de apoio da calha de laço da A3 p./ A4 V1.","11/4/2019 5:45","11/4/2019 5:59"
"LAMINAÇÃO","CALHA DE LAÇO A3/A4 SLIT N-624.19-M-11","719273","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Barra subiu e bateu no último rolo de apoio da calha de laço da A3 p./ A4 V1.","11/4/2019 6:00","11/4/2019 7:11"
"LAMINAÇÃO","SISTEMA THERMEX","735222","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","analise de possível falha na foto do thermex, pois a mesma não estava dando sinal ao passar da barra. barra estava saindo desalinhada do tubo do thermex e campo de visão da foto (tampa da calha/saída do tubo) estava muito curto. foi cortado tampa da calha e alinhado foto à condição de saída da barra.","1/18/2020 9:12","1/18/2020 9:18"
"LAMINAÇÃO","TREM DESBASTE","706813","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Final da barra sobrou entre a D4 e D5 V1. Guia de entrada e saída da D4 desalinharam.","10/4/2019 0:10","10/4/2019 0:47"
"LAMINAÇÃO","LAMINAÇÃO","736353","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","retirada de amostra, após abalroamento no thermex.","1/21/2020 1:22","1/21/2020 1:33"
"LAMINAÇÃO","GUIA DE ENTRADA DA GAIOLA M3","694424","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Abaur. na guia de ent. da M3 V1 devido cab. da barra ter topado na ent. da guia e posteriormente envergado. Ao analisar foi","9/4/2019 9:16","9/4/2019 9:57"
"LAMINAÇÃO","GUIA DE ENTRADA DA GAIOLA A4","602235","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Abaur. na guia de ent. da A4 V1 devido perda de torção. Na ocasião foi observado que guia de torção da saída da A3 apresentava folga axial nos roletes.","1/18/2019 0:33","1/18/2019 1:29"
"LAMINAÇÃO","GAIOLA D5 DESBASTE","697344","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","FINAL DA BARRA SOBROU ENTRE A D4 E D5. CILINDROS DA GAIOLA D5 DESALINHADOS.","9/11/2019 9:10","9/11/2019 9:41"
"LAMINAÇÃO","GAIOLA D5 DESBASTE","697374","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","FINAL DA BARRA SOBROU ENTRE A D4 E D5. CILINDROS DA GAIOLA D5 DESALINHADOS.","9/11/2019 9:41","9/11/2019 10:01"
"LAMINAÇÃO","GAIOLA D4 DESBASTE","610751","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","BARRA SOBROU ENTRE A D4 E D5 V2. GUIA DE SAÍDA DA D4 FOLGOU E CAIU. (RESTANTE DA BARRA FOI LAMINADA NO V1)","2/9/2019 6:42","2/9/2019 7:14"
"LAMINAÇÃO","GAIOLA D2 DESBASTE","617388","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Barra ao sair da D2 V1 topou na pré-guia de ent. da D3 V1.","2/26/2019 13:00","2/26/2019 13:18"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","615674","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","Barra sobrou","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND Barra","Cabeça da barra topou na guia de entrada da D4, foi observado que a guia de saída da D3 estava cheia de limalha onde foi visto que o barrão da guia de saída da D3 estava muito alto.","2/21/2019 22:38","2/21/2019 23:20"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","646473","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Adoçar canal da A4, material trincou no ensaio de dobra.","5/9/2019 23:59","5/10/2019 0:00"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","646486","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Adoçar canal da A4, material trincou no ensaio de dobra.","5/10/2019 0:15","5/10/2019 0:32"
"LAMINAÇÃO","ESTRUTURA DA GAIOLA M2","646584","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Porca hidráulica da M2 folgada.","5/10/2019 5:10","5/10/2019 5:21"
"LAMINAÇÃO","LAMINAÇÃO","646861","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","barra não caiu completamente na entrada do 3° passe.","5/10/2019 22:05","5/10/2019 22:09"
"LAMINAÇÃO","GAIOLA D3 DESBASTE","646956","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Aquecimento do rolamento do suporte cardan da D3. Foi observado que a conexão da lubrificação estava em local errado, vindo a dar picos de corrente no motor da D3.","5/11/2019 2:46","5/11/2019 3:53"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","751272","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Ajuste após sucata na mesa basculante, devido empeno.","2/27/2020 1:26","2/27/2020 1:34"
"LAMINAÇÃO","PORCAS HIDRÁULICAS DA GAIOLA D2","750452","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Porca hidráulica da D2 LL saída perdendo pressão.","2/23/2020 20:34","2/23/2020 20:59"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","747747","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Calibração e troca da guia de ent. da A4.","2/17/2020 22:12","2/17/2020 22:39"
"LAMINAÇÃO","CALHAS DA TESOURA T2B","747622","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Calibração da tampa da calha entrada da t2B.","2/17/2020 14:07","2/17/2020 14:13"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654687","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","BARRA FICANDO NA ENTRADA DO 3º PASSE.","5/30/2019 4:11","5/30/2019 4:16"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654688","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","BARRA FICANDO NA ENTRADA DO 3º PASSE.","5/30/2019 4:19","5/30/2019 4:23"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","654672","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","BARRA FICANDO NA ENTRADA DO 3º PASSE.","5/30/2019 3:33","5/30/2019 3:38"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","649533","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Porcas hidráulicas da gaiola A4 sem pressão.","5/17/2019 6:30","5/17/2019 6:47"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","649537","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Porcas hidráulicas da gaiola A4 sem pressão.","5/17/2019 6:48","5/17/2019 7:00"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","649544","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Porcas hidráulicas da gaiola A4 sem pressão.","5/17/2019 7:00","5/17/2019 7:07"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","753636","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na ent. do 3º passe(D1).","3/4/2020 17:21","3/4/2020 17:24"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","753638","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Eng. de barra na ent. do 3º passe(D1).","3/4/2020 17:42","3/4/2020 17:46"
"LAMINAÇÃO","GAIOLA D2 DESBASTE","723025","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","conexão de lubrificação da gaiola d2 estava solta.","11/18/2019 6:24","11/18/2019 6:31"
"LAMINAÇÃO","GAIOLA A3 TREM ACABADOR","771642","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","A3 com canal errado. Na ocasião foi necessário a troca p./ canal correto.","5/4/2020 21:53","5/4/2020 22:28"
"LAMINAÇÃO","TREM ACABADOR","771302","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Abastecimento da central de graxa TM é TA.","5/4/2020 2:38","5/4/2020 2:41"
"LAMINAÇÃO","LAMINAÇÃO","763100","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Aguardando liberação do material pelo operador do C.Q. â Ângulo da nervura estava dando fora do que pedido pela E.P.","3/30/2020 15:36","3/30/2020 17:17"
"LAMINAÇÃO","LAMINAÇÃO","763224","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Aguardando novo resultado do ensaio de dobra pelo C.Q.","3/31/2020 6:43","3/31/2020 7:35"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","763262","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Ajustar manta da saída do 3° passe e limpar excesso de carepa acumulada no raspador.","3/31/2020 8:46","3/31/2020 8:50"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","763264","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Ajustar manta da saída do 3° passe e limpar excesso de carepa acumulada no raspador.","3/31/2020 8:52","3/31/2020 8:57"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","763507","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Ajuste na manta na saída do 3° passe, água resfriando muito rápido a cabeça da barra.","3/31/2020 16:15","3/31/2020 16:19"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","763675","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Aguardando resultado do ensaio de Dobra para verificar o aparecimento de trinca no produto acabado sobre o leito.","4/1/2020 3:23","4/1/2020 3:46"
"LAMINAÇÃO","GAIOLA A4 TREM ACABADOR","763692","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Na ocasião houve aparecimento de trinca nas marcações do produto acabado sendo necessário adoçar o canal.","4/1/2020 2:59","4/1/2020 3:23"
"LAMINAÇÃO","GAIOLA D1 DESBASTE","765354","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","barra ficando presa na entrada do 03° passe","4/19/2020 11:04","4/19/2020 12:28"
"LAMINAÇÃO","PULT 08 - ENFEIXAMENTO","766973","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Ponte da oficina de cilindro bloqueando a retirada dos feixes pelo carregamento.","4/23/2020 17:04","4/23/2020 17:22"
"LAMINAÇÃO","TREM DESBASTE","761672","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","inspeção do nível de graxa na central da D2 a D5, devido alarme de nível baixo de graxa.","3/26/2020 17:37","3/26/2020 17:41"
"LAMINAÇÃO","TREM ACABADOR","761986","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Inspeção na A3 a A4.","3/27/2020 13:02","3/27/2020 13:10"
"LAMINAÇÃO","GAIOLA D2 DESBASTE","758932","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Alinhamento da gaiola D2.","3/19/2020 10:20","3/19/2020 10:25"
"LAMINAÇÃO","LAMINAÇÃO","758482","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Aguardando teste do limite de escoamento devido a troca para o carro do 8mm.","3/18/2020 4:06","3/18/2020 4:22"
"LAMINAÇÃO","LAMINAÇÃO","758484","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Desmontar tubo do 10mm para retirar a barra, pois o carro do 8mm não deu o escoamento pedido pela E.P. Ao desmontar o tubo foi visto que estava faltando um inserto, gerando um espaço onde a barra veio a topar.","3/18/2020 4:23","3/18/2020 5:59"
"LAMINAÇÃO","LAMINAÇÃO","758486","INTERRUPÇÃO OPERACIONAL","OPERAC. OFIC. CILIND","OUTROS","INTERRUPÇÃO OPERACIONAL OPERAC. OFIC. CILIND OUTRO","Desmontar tubo do 10mm para retirar a barra, pois o carro do 8mm não deu o escoamento pedido pela E.P. Ao desmontar o tubo foi visto que estava faltando um inserto, gerando um espaço onde a barra veio a topar.","3/18/2020 5:59","3/18/2020 6:00"
